property_id,address,latitude,longitude,pct_flooded,max_depth_ft
IAN-00814,"417 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982066,-82.104779,0.0,0.0
IAN-00815,"409 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.981831,-82.104759,0.0,0.0
IAN-00816,"381 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.981172,-82.104779,0.0,0.0
IAN-00817,"158 Bradley Street Northwest, Port Charlotte, FL, 33952",26.980915,-82.104784,0.0,0.0
IAN-00818,"382 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.98114,-82.105232,0.0,0.0
IAN-00819,"394 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.981362,-82.105202,0.0,0.0
IAN-00820,"402 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.981584,-82.105234,0.0,0.0
IAN-00821,"410 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.981808,-82.105221,0.0,0.0
IAN-00822,"418 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982021,-82.105245,0.0,0.0
IAN-00823,"426 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982247,-82.105206,0.0,0.0
IAN-00824,"434 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.982543,-82.105304,0.0,0.0
IAN-00825,"3236 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982511,-82.105763,0.0,0.0
IAN-00826,"3244 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982314,-82.105731,0.0,0.0
IAN-00827,"3252 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982083,-82.10574,0.0,0.0
IAN-00828,"3260 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981863,-82.105754,0.0,0.0
IAN-00829,"3268 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981643,-82.105768,0.0,0.0
IAN-00830,"3284 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981192,-82.105748,0.0,0.0
IAN-00831,"3292 Elkcam Boulevard, Port Charlotte, FL, 33952",26.980939,-82.105764,0.0,0.0
IAN-00832,"3291 Elkcam Boulevard, Port Charlotte, FL, 33952",26.980953,-82.106257,0.0,0.0
IAN-00833,"3283 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981182,-82.106217,0.0,0.0
IAN-00834,"3275 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981409,-82.106223,0.0,0.0
IAN-00835,"3267 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981651,-82.1062,0.0,0.0
IAN-00836,"3259 Elkcam Boulevard, Port Charlotte, FL, 33952",26.981879,-82.106217,0.0,0.0
IAN-00837,"3251 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982098,-82.10621,0.0,0.0
IAN-00838,"3243 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982325,-82.106221,0.0,0.0
IAN-00839,"3235 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982532,-82.106219,0.0,0.0
IAN-00840,"3227 Elkcam Boulevard, Port Charlotte, FL, 33952",26.982768,-82.106261,0.0,0.0
IAN-00841,"474 Ferris Drive Northwest, Port Charlotte, FL, 33952",26.983198,-82.106257,0.0,0.0
IAN-00842,"3195 Elkcam Boulevard, Port Charlotte, FL, 33952",26.983709,-82.106184,0.0,0.0
IAN-00843,"3187 Elkcam Boulevard, Port Charlotte, FL, 33952",26.983941,-82.106206,0.0,0.0
IAN-00844,"3179 Elkcam Boulevard, Port Charlotte, FL, 33952",26.984175,-82.10621,0.0,0.0
IAN-00845,"171 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975549,-82.107785,0.0,0.0
IAN-00846,"173 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975416,-82.108002,0.0,0.0
IAN-00847,"175 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975295,-82.108232,0.0,0.0
IAN-00848,"177 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975185,-82.108415,0.0,0.0
IAN-00849,"179 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975071,-82.108638,0.0,0.0
IAN-00850,"181 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974925,-82.108846,0.0,0.0
IAN-00851,"183 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974863,-82.109111,0.0,0.0
IAN-00852,"185 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974907,-82.10936,0.0,0.0
IAN-00853,"187 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.974971,-82.109651,0.0,0.0
IAN-00854,"189 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975043,-82.109869,0.0,0.0
IAN-00855,"191 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975127,-82.110117,0.0,0.0
IAN-00856,"193 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.97523,-82.110396,0.0,0.0
IAN-00857,"195 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975427,-82.110559,0.0,0.0
IAN-00858,"197 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975693,-82.110534,0.0,0.0
IAN-00859,"198 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.97591,-82.11054,0.0,0.0
IAN-00860,"200 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.976118,-82.110535,0.0,0.0
IAN-00861,"3463 Pinetree Street, Port Charlotte, FL, 33952",26.975977,-82.110028,0.0,0.0
IAN-00862,"192 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975645,-82.110046,0.0,0.0
IAN-00863,"188 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.97542,-82.109626,0.0,0.0
IAN-00864,"186 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975343,-82.109377,0.0,0.0
IAN-00865,"184 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975305,-82.109094,0.0,0.0
IAN-00866,"180 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975527,-82.108728,0.0,0.0
IAN-00867,"176 North Waterway Drive Northwest, Port Charlotte, FL, 33952",26.975711,-82.10846,0.0,0.0
IAN-00868,"3521 Pinetree Street, Port Charlotte, FL, 33952",26.976045,-82.108217,0.0,0.0
IAN-00869,"3511 Pinetree Street, Port Charlotte, FL, 33952",26.976022,-82.108568,0.0,0.0
IAN-00870,"3503 Pinetree Street, Port Charlotte, FL, 33952",26.975919,-82.108791,0.0,0.0
IAN-00871,"3495 Pinetree Street, Port Charlotte, FL, 33952",26.97586,-82.109026,0.0,0.0
IAN-00872,"3487 Pinetree Street, Port Charlotte, FL, 33952",26.975857,-82.109281,0.0,0.0
IAN-00873,"3479 Pinetree Street, Port Charlotte, FL, 33952",26.975844,-82.109522,0.0,0.0
IAN-00874,"3538 Pinetree Street, Port Charlotte, FL, 33952",26.976456,-82.107681,0.0,0.0
IAN-00875,"202 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.976485,-82.108212,0.0,0.0
IAN-00876,"201 Shadow Street Northwest, Port Charlotte, FL, 33952",26.976485,-82.108636,0.0,0.0
IAN-00877,"3480 Pinetree Street, Port Charlotte, FL, 33952",26.976258,-82.109384,0.0,0.0
IAN-00878,"3464 Pinetree Street, Port Charlotte, FL, 33952",26.97631,-82.109663,0.0,0.0
IAN-00879,"209 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.976694,-82.107757,0.0,0.0
IAN-00880,"217 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.976908,-82.107738,0.0,0.0
IAN-00881,"233 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977351,-82.107722,0.0,0.0
IAN-00882,"241 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977576,-82.107745,0.0,0.0
IAN-00883,"249 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977791,-82.107724,0.0,0.0
IAN-00884,"265 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.978222,-82.107731,0.0,0.0
IAN-00885,"281 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.978667,-82.107754,0.0,0.0
IAN-00886,"285 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.9789,-82.107724,0.0,0.0
IAN-00887,"289 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.979109,-82.107706,0.0,0.0
IAN-00888,"290 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.979087,-82.108197,0.0,0.0
IAN-00889,"282 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.978725,-82.108154,0.0,0.0
IAN-00890,"266 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.97826,-82.108203,0.0,0.0
IAN-00891,"258 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.978047,-82.108165,0.0,0.0
IAN-00892,"242 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977614,-82.108182,0.0,0.0
IAN-00893,"234 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977389,-82.108193,0.0,0.0
IAN-00894,"226 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.977168,-82.108158,0.0,0.0
IAN-00895,"210 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.976729,-82.108182,0.0,0.0
IAN-00896,"209 Shadow Street Northwest, Port Charlotte, FL, 33952",26.976729,-82.10866,0.0,0.0
IAN-00897,"233 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977384,-82.108661,0.0,0.0
IAN-00898,"241 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977611,-82.108655,0.0,0.0
IAN-00899,"249 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977825,-82.108649,0.0,0.0
IAN-00900,"257 Shadow Street Northwest, Port Charlotte, FL, 33952",26.978046,-82.10863,0.0,0.0
IAN-00901,"187 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978306,-82.108638,0.0,0.0
IAN-00902,"274 Shadow Street Northwest, Port Charlotte, FL, 33952",26.978283,-82.109127,0.0,0.0
IAN-00903,"258 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977884,-82.109105,0.0,0.0
IAN-00904,"250 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977622,-82.109085,0.0,0.0
IAN-00905,"242 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977435,-82.109108,0.0,0.0
IAN-00906,"234 Shadow Street Northwest, Port Charlotte, FL, 33952",26.977226,-82.109129,0.0,0.0
IAN-00907,"209 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.976571,-82.109584,0.0,0.0
IAN-00908,"217 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.976801,-82.109598,0.0,0.0
IAN-00909,"225 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.976997,-82.109566,0.0,0.0
IAN-00910,"233 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977224,-82.10956,0.0,0.0
IAN-00911,"241 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977449,-82.109605,0.0,0.0
IAN-00912,"249 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977667,-82.109607,0.0,0.0
IAN-00913,"257 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977885,-82.109568,0.0,0.0
IAN-00914,"265 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.978084,-82.109596,0.0,0.0
IAN-00915,"273 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.978317,-82.109599,0.0,0.0
IAN-00916,"274 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.978324,-82.110049,0.0,0.0
IAN-00917,"266 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.978093,-82.110048,0.0,0.0
IAN-00918,"258 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977885,-82.110029,0.0,0.0
IAN-00919,"250 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977669,-82.110045,0.0,0.0
IAN-00920,"242 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.977446,-82.110041,0.0,0.0
IAN-00921,"3447 Pinetree Street, Port Charlotte, FL, 33952",26.976426,-82.11046,0.0,0.0
IAN-00922,"3436 Pinetree Street, Port Charlotte, FL, 33952",26.976989,-82.110296,0.0,0.0
IAN-00923,"3428 Pinetree Street, Port Charlotte, FL, 33952",26.977198,-82.110576,0.0,0.0
IAN-00924,"3427 Pinetree Street, Port Charlotte, FL, 33952",26.97687,-82.110828,0.0,0.0
IAN-00925,"3419 Pinetree Street, Port Charlotte, FL, 33952",26.976955,-82.111052,0.0,0.0
IAN-00926,"3411 Pinetree Street, Port Charlotte, FL, 33952",26.977118,-82.111226,0.0,0.0
IAN-00927,"3403 Pinetree Street, Port Charlotte, FL, 33952",26.977227,-82.111436,0.0,0.0
IAN-00928,"3395 Pinetree Street, Port Charlotte, FL, 33952",26.977411,-82.111622,0.0122,22.97
IAN-00929,"3408 Pinetree Street, Port Charlotte, FL, 33952",26.977515,-82.111031,0.0,0.0
IAN-00930,"3387 Pinetree Street, Port Charlotte, FL, 33952",26.977585,-82.11179,0.0945,22.97
IAN-00931,"3379 Pinetree Street, Port Charlotte, FL, 33952",26.977784,-82.111908,0.1267,22.97
IAN-00932,"3388 Pinetree Street, Port Charlotte, FL, 33952",26.977761,-82.111309,0.0,0.0
IAN-00933,"3371 Pinetree Street, Port Charlotte, FL, 33952",26.977996,-82.111923,0.0552,22.97
IAN-00934,"3372 Pinetree Street, Port Charlotte, FL, 33952",26.978024,-82.111419,0.0,0.0
IAN-00935,"241 Reading Street Northwest, Port Charlotte, FL, 33952",26.977432,-82.110526,0.0,0.0
IAN-00936,"249 Reading Street Northwest, Port Charlotte, FL, 33952",26.977681,-82.110478,0.0,0.0
IAN-00937,"257 Reading Street Northwest, Port Charlotte, FL, 33952",26.977861,-82.110506,0.0,0.0
IAN-00938,"265 Reading Street Northwest, Port Charlotte, FL, 33952",26.978108,-82.110491,0.0,0.0
IAN-00939,"258 Reading Street Northwest, Port Charlotte, FL, 33952",26.97804,-82.11093,0.0,0.0
IAN-00940,"274 Reading Street Northwest, Port Charlotte, FL, 33952",26.978494,-82.110956,0.0,0.0
IAN-00941,"282 Reading Street Northwest, Port Charlotte, FL, 33952",26.978708,-82.110971,0.0,0.0
IAN-00942,"226 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978724,-82.110469,0.0,0.0
IAN-00943,"19150 Quesada Avenue, Port Charlotte, FL, 33948",27.011865,-82.136225,0.0,0.0
IAN-00944,"188 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978707,-82.10897,0.0,0.0
IAN-00945,"190 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978714,-82.109218,0.0,0.0
IAN-00946,"194 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978727,-82.109701,0.0,0.0
IAN-00947,"210 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978705,-82.109963,0.0,0.0
IAN-00948,"218 Walnut Avenue Northwest, Port Charlotte, FL, 33952",26.978697,-82.110201,0.0,0.0
IAN-00949,"301 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.979529,-82.107724,0.0,0.0
IAN-00950,"309 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.979727,-82.107711,0.0,0.0
IAN-00951,"317 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.979948,-82.107736,0.0,0.0
IAN-00952,"325 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.980165,-82.107735,0.0,0.0
IAN-00953,"181 Garden Avenue Northwest, Port Charlotte, FL, 33952",26.979924,-82.108196,0.0,0.0
IAN-00954,"332 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.980473,-82.108179,0.0,0.0
IAN-00955,"333 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.980386,-82.107734,0.0,0.0
IAN-00956,"341 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.980607,-82.107704,0.0,0.0
IAN-00957,"349 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.980829,-82.107728,0.0,0.0
IAN-00958,"357 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.981048,-82.107722,0.0,0.0
IAN-00959,"181 Forrest Avenue Northwest, Port Charlotte, FL, 33952",26.980801,-82.108216,0.0,0.0
IAN-00960,"182 Forrest Avenue Northwest, Port Charlotte, FL, 33952",26.981261,-82.108211,0.0,0.0
IAN-00961,"365 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.98129,-82.107737,0.0,0.0
IAN-00962,"373 Seminole Boulevard Northwest, Port Charlotte, FL, 33952",26.981492,-82.107725,0.0,0.0
IAN-00963,"181 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.981591,-82.108191,0.0,0.0
IAN-00964,"188 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.982133,-82.10829,0.0,0.0
IAN-00965,"186 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.982111,-82.108046,0.0,0.0
IAN-00966,"184 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.982153,-82.107796,0.0,0.0
IAN-00967,"182 Cypress Avenue Northwest, Port Charlotte, FL, 33952",26.982104,-82.107552,0.0,0.0
IAN-00968,"3380 Port Charlotte Boulevard, Port Charlotte, FL, 33952",26.978368,-82.106715,0.0,0.0
IAN-00969,"202 Rockwood Street Northwest, Port Charlotte, FL, 33952",26.976761,-82.110074,0.0,0.0
IAN-00970,"3435 Pinetree Street, Port Charlotte, FL, 33952",26.976684,-82.110621,0.0,0.0
IAN-00971,"19625 Abhenry Circle, Port Charlotte, FL",26.971952,-82.133097,0.0,0.0
IAN-00972,"19217 Abhenry Circle, Port Charlotte, FL",26.973153,-82.133379,0.0,0.0
IAN-00973,"19225 Abhenry Circle, Port Charlotte, FL",26.972929,-82.133335,0.0,0.0
IAN-00974,"4027 McIntire Street, Port Charlotte, FL",26.972914,-82.132317,0.0,0.0
IAN-00975,"4035 McIntire Street, Port Charlotte, FL",26.972688,-82.132308,0.0,0.0
IAN-00976,"19234 Abhenry Circle, Port Charlotte, FL",26.972739,-82.132827,0.0,0.0
IAN-00977,"19242 Abhenry Circle, Port Charlotte, FL",26.972519,-82.132855,0.0,0.0
IAN-00978,"4043 McIntire Street, Port Charlotte, FL",26.972469,-82.13232,0.0,0.0
IAN-00979,"4034 McIntire Street, Port Charlotte, FL",26.972738,-82.131874,0.0,0.0
IAN-00980,"4018 McIntire Street, Port Charlotte, FL",26.973177,-82.131849,0.0,0.0
IAN-00981,"4010 McIntire Street, Port Charlotte, FL",26.97338,-82.131863,0.0,0.0
IAN-00982,"19478 Midway Boulevard, Port Charlotte, FL",26.973353,-82.131357,0.0,0.0
IAN-00983,"19472 Midway Boulevard, Port Charlotte, FL",26.973123,-82.131367,0.0,0.0
IAN-00984,"19466 Midway Boulevard, Port Charlotte, FL",26.972901,-82.131344,0.0,0.0
IAN-00985,"19317 Abhenry Circle, Port Charlotte, FL",26.971546,-82.131619,0.0,0.0
IAN-00986,"19309 Abhenry Circle, Port Charlotte, FL",26.971617,-82.131867,0.0,0.0
IAN-00987,"19301 Abhenry Circle, Port Charlotte, FL",26.971658,-82.132097,0.0,0.0
IAN-00988,"19293 Abhenry Circle, Port Charlotte, FL",26.971724,-82.132344,0.0,0.0
IAN-00989,"19285 Abhenry Circle, Port Charlotte, FL",26.971774,-82.132564,0.0,0.0
IAN-00990,"4009 McIntire Street, Port Charlotte, FL",26.97334,-82.132356,0.0,0.0
IAN-00991,"19231 Abhenry Circle, Port Charlotte, FL",26.973412,-82.132817,0.0,0.0
IAN-00992,"19218 Abhenry Circle, Port Charlotte, FL",26.973175,-82.132852,0.0,0.0
IAN-00993,"19441 Edgewater Drive, Port Charlotte, FL",26.973216,-82.12628,0.0,0.0
IAN-00994,"19423 Edgewater Drive, Port Charlotte, FL",26.973238,-82.126785,0.0,0.0
IAN-00995,"19399 Edgewater Drive, Port Charlotte, FL",26.973284,-82.127503,0.0,0.0
IAN-00996,"19415 Edgewater Drive, Port Charlotte, FL",26.973269,-82.127062,0.0,0.0
IAN-00997,"19375 Edgewater Drive, Port Charlotte, FL",26.973303,-82.128255,0.0,0.0
IAN-00998,"19383 Abhenry Circle, Port Charlotte, FL",26.971054,-82.1295,0.0,0.0
IAN-00999,"19391 Abhenry Circle, Port Charlotte, FL",26.971096,-82.129142,0.0,0.0
IAN-01000,"19468 Edgewater Drive, Port Charlotte, FL",26.9738,-82.125302,0.0,0.0
