property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
HARV-00830,"5911 Inwood Drive, Houston, TX, 77057",29.745909,-95.486444,0.0,0.0,1,1,0.0,0.0,3.073,1,0.0,0.0,0.0
HARV-00831,"5901 Inwood Drive, Houston, TX, 77057",29.74578,-95.485642,0.0,0.0,1,1,0.0,0.0,2.077,1,0.0,0.0,0.0
HARV-00832,"2100 Fountain View Drive, Houston, TX, 77057",29.745579,-95.48564,0.0,0.0,1,1,0.0,0.0,2.083,1,0.0,0.0,0.0
HARV-00833,"5909 Inwood Drive, Houston, TX, 77057",29.74591,-95.486305,0.0,0.0,1,1,0.0,0.0,2.938,1,0.0,0.0,0.0
HARV-00834,"5907 Inwood Drive, Houston, TX, 77057",29.745911,-95.486167,0.0,0.0,1,1,0.0,0.0,2.787,1,0.0,0.0,0.0
HARV-00835,"5905 Inwood Drive, Houston, TX, 77057",29.745913,-95.485996,0.0,0.0,1,1,0.0,0.0,2.487,1,0.0,0.0,0.0
HARV-00836,"5903 Inwood Drive, Houston, TX, 77057",29.745914,-95.485857,0.0,0.0,1,1,0.0,0.0,2.22,1,0.0,0.0,0.0
HARV-00837,"2120 Fountain View Drive, Houston, TX, 77057",29.744764,-95.485732,0.0,0.0,1,1,0.0,0.0,1.913,1,0.0,0.0,0.0
HARV-00838,"2200 Fountain View Drive, Houston, TX, 77057",29.744395,-95.485627,0.0,0.0,1,1,0.0,0.0,1.92,1,0.0,0.0,0.0
HARV-00839,"2300 Fountain View Drive, Houston, TX, 77057",29.743744,-95.485619,0.0,0.0,1,1,0.0,0.0,1.939,1,0.0,0.0,0.0
HARV-00840,"2310 Fountain View Drive, Houston, TX, 77057",29.742809,-95.485723,0.0,0.0,1,1,0.0,0.0,2.294,1,0.0,0.0,0.0
HARV-00841,"2312 Fountain View Drive, Houston, TX, 77057",29.742431,-95.485605,0.0,0.0,1,1,0.0,0.0,1.731,1,0.0,0.0,0.0
HARV-00842,"5900 Burgoyne Road, Houston, TX, 77057",29.742303,-95.485686,0.0,0.0,1,1,0.0,0.0,1.809,1,0.0,0.0,0.0
HARV-00843,"5904 Burgoyne Road, Houston, TX, 77057",29.742301,-95.485934,0.0,0.0,1,1,0.0,0.0,2.203,1,0.0,0.0,0.0
HARV-00844,"5902 Burgoyne Road, Houston, TX, 77057",29.742302,-95.485805,0.0,0.0,1,1,0.0,0.0,1.944,1,0.0,0.0,0.0
HARV-00845,"5906 Burgoyne Road, Houston, TX, 77057",29.7423,-95.486113,0.0,0.0,1,1,0.0,0.0,2.514,1,0.0,0.0,0.0
HARV-00846,"5910 Burgoyne Road, Houston, TX, 77057",29.742298,-95.486375,0.0,0.0,1,1,0.0,0.0,2.748,1,0.0,0.0,0.0
HARV-00847,"5908 Burgoyne Road, Houston, TX, 77057",29.742299,-95.486242,0.0,0.0,1,1,0.0,0.0,2.651,1,0.0,0.0,0.0
HARV-00848,"2020 Fountain View Drive, Houston, TX, 77057",29.746603,-95.486382,0.0,0.0,1,1,0.0,0.0,3.056,1,0.0,0.0,0.0
HARV-00849,"1940 Fountain View Drive, Houston, TX, 77057",29.746987,-95.486441,0.0,0.0,1,1,0.0,0.0,3.393,1,0.0,0.0,0.0
HARV-00850,"1920 Fountain View Drive, Houston, TX, 77057",29.747453,-95.486506,0.0,0.0,1,1,0.0,0.0,3.119,1,0.0,0.0,0.0
HARV-00851,"1922 Fountain View Drive, Houston, TX, 77057",29.747373,-95.486507,0.0,0.0,1,1,0.0,0.0,3.189,1,0.0,0.0,0.0
HARV-00852,"5851 Westheimer Road, Houston, TX",29.737369,-95.482415,0.0,0.0,1,1,0.0,0.0,3.605,1,0.0,0.0,0.0
HARV-00853,"4444 Westheimer Road, Houston, TX, 77027",29.741707,-95.453776,0.0,0.0,1,1,0.0114,0.0,3.575,1,0.0,0.0,0.0
HARV-00854,"10550 S. Sam Houston Parkway W., Houston, TX, 77071",29.640404,-95.533116,0.0,0.0,1,1,0.0,0.0,7.997,1,0.0,0.0,0.0
HARV-00855,"2003 West Alabama Street, Houston, TX",29.738266,-95.408257,0.0,0.0,1,1,0.0,0.0,2.027,1,0.0,0.0,0.0
HARV-00856,"1705 Post Oak Boulevard, Houston, TX, 77056",29.749939,-95.460455,0.0,0.0,1,1,0.2121,0.0,6.044,1,0.0,0.0,0.0
HARV-00857,"1055 West Sam Houston Parkway North, Houston, TX, 77043",29.787996,-95.564977,0.0,0.0,1,1,0.0,0.0,17.124,1,0.0,0.0,0.0
HARV-00858,"826 East 14th Street, Houston, TX, 77008",29.796444,-95.381022,0.0,0.0,1,1,0.0,0.0,6.5,1,0.0,0.0,0.0
HARV-00859,"1909a Taylor Street, Houston, TX",29.77427,-95.382831,0.0,0.0,1,1,0.1543,0.0,7.989,1,0.0,0.0,0.0
HARV-00860,"1909b Taylor Street, Houston, TX",29.774267,-95.382927,0.0,0.0,1,1,0.1633,0.0,8.03,1,0.0,0.0,0.0
HARV-00861,"1911d Taylor Street, Houston, TX",29.774625,-95.382745,0.0,0.0,1,1,0.1162,0.0,12.481,1,0.0,0.0,0.0
HARV-00862,"1911b Taylor Street, Houston, TX",29.77484,-95.382734,0.0,0.0,1,1,0.116,0.0,16.277,1,0.0,0.0,0.0
HARV-00863,"1911e Taylor Street, Houston, TX",29.774544,-95.382754,0.0,0.0,1,1,0.1164,0.0,11.263,1,0.0,0.0,0.0
HARV-00864,"1911c Taylor Street, Houston, TX",29.774777,-95.382745,0.0,0.0,1,1,0.1164,0.0,15.157,1,0.0,0.0,0.0
HARV-00865,"6611 Kirby Drive, Houston, TX",29.707257,-95.418064,0.0,0.0,1,1,0.0,0.0,1.904,1,0.0,0.0,0.0
HARV-00866,"6609 Kirby Drive, Houston, TX",29.707348,-95.41806,0.0,0.0,1,1,0.0,0.0,1.961,1,0.0,0.0,0.0
HARV-00867,"6607 Kirby Drive, Houston, TX",29.70744,-95.418056,0.0,0.0,1,1,0.0,0.0,2.029,1,0.0,0.0,0.0
HARV-00868,"6603b Kirby Drive, Houston, TX",29.707591,-95.418044,0.0,0.0,1,1,0.0,0.0,2.14,1,0.0,0.0,0.0
HARV-00869,"6601 Kirby Drive, Houston, TX",29.707774,-95.418094,0.0,0.0,1,1,0.0,0.0,2.137,1,0.0,0.0,0.0
HARV-00870,"6750 West Loop South, Bellaire, TX, 77401",29.706597,-95.460529,0.0,0.0,1,1,0.0,0.0,1.663,1,0.0,0.0,0.0
HARV-00871,"7457 Southwest Freeway, Houston, TX, 77074",29.698482,-95.518299,0.0,0.0,1,1,0.2303,0.0,5.578,1,0.0,0.0,0.0
HARV-00872,"7459 Southwest Freeway, Houston, TX",29.69816,-95.518657,0.0,0.0,1,1,0.2427,0.0,5.468,1,0.0,0.0,0.0
HARV-00873,"7457 Southwest Freeway, Houston, TX",29.698567,-95.51821,0.0,0.0,1,1,0.1911,0.0,5.591,1,0.0,0.0,0.0
HARV-00874,"7505 Southwest Freeway, Houston, TX",29.697888,-95.518958,0.0,0.0,1,1,0.1274,0.0,4.867,1,0.0,0.0,0.0
HARV-00875,"6603a Kirby Drive, Houston, TX",29.707681,-95.418047,0.0,0.0,1,1,0.0,0.0,2.16,1,0.0,0.0,0.0
HARV-00876,2431 Summer Street,29.772559,-95.383315,0.0,0.0,1,1,0.0487,0.0,2.909,1,0.0,0.0,0.0
HARV-00877,"3663 Washington Avenue, Houston, TX, 77007",29.768804,-95.396673,0.0,0.0,1,1,0.0,0.0,3.366,1,0.0,0.0,0.0
HARV-00878,"3902 Koehler Street, Houston, TX, 77007",29.774696,-95.39896,0.0,0.0,1,1,0.0,0.0,38.83,1,0.0,0.0,0.0
HARV-00879,209b Heights Boulevard,29.774645,-95.398076,0.0,0.0,1,1,0.2326,0.0,33.644,1,0.0,0.0,0.0
HARV-00880,"211 Heights Boulevard, Houston, TX, 77007",29.774645,-95.398137,0.0,0.0,1,1,0.2323,0.0,33.843,1,0.0,0.0,0.0
HARV-00881,213 Heights Boulevard,29.774646,-95.398213,0.0,0.0,1,1,0.2221,0.0,34.268,1,0.0,0.0,0.0
HARV-00882,209 Heights Boulevard,29.774644,-95.397998,0.0,0.0,1,1,0.2325,0.0,33.542,1,0.0,0.0,0.0
HARV-00883,"1756A Westheimer Road, Houston, TX",29.743171,-95.404239,0.0,0.0,1,1,0.0,0.0,3.518,1,0.0,0.0,0.0
HARV-00884,"1756 Westheimer Road, Houston, TX",29.743172,-95.404335,0.0,0.0,1,1,0.0,0.0,3.546,1,0.0,0.0,0.0
HARV-00885,"6223 South Braeswood Boulevard, Houston, TX",29.676769,-95.501266,0.0,0.0,0,1,0.0,0.0,25.047,1,0.0,0.0,0.0
HARV-00886,"6219 South Braeswood Boulevard, Houston, TX",29.676807,-95.501041,0.0,0.0,1,1,0.0,0.0,24.985,1,0.0,0.0,0.0
HARV-00887,"6215 South Braeswood Boulevard, Houston, TX",29.676844,-95.500817,0.0,0.0,1,1,0.0,0.0,24.945,1,0.0,0.0,0.0
HARV-00888,"6211 South Braeswood Boulevard, Houston, TX",29.676881,-95.500592,0.0,0.0,1,1,0.0,0.0,24.973,1,0.0,0.0,0.0
HARV-00889,"6207 South Braeswood Boulevard, Houston, TX",29.676919,-95.500368,0.0,0.0,1,1,0.0,0.0,24.845,1,0.0,0.0,0.0
HARV-00890,"6203 South Braeswood Boulevard, Houston, TX",29.676956,-95.500143,0.0,0.0,1,1,0.0,0.0,24.8,1,0.0,0.0,0.0
HARV-00891,"6143 South Braeswood Boulevard, Houston, TX",29.677028,-95.49966,0.0,0.0,1,1,0.0,0.0,24.987,1,0.0,0.0,0.0
HARV-00892,"6139 South Braeswood Boulevard, Houston, TX",29.677063,-95.499438,0.0,0.0,1,1,0.0,0.0,25.146,1,0.0,0.0,0.0
HARV-00893,"6135 South Braeswood Boulevard, Houston, TX",29.677087,-95.499234,0.0,0.0,1,1,0.0,0.0,25.234,1,0.0,0.0,0.0
HARV-00894,"6127 South Braeswood Boulevard, Houston, TX",29.67717,-95.498802,0.0,0.0,1,1,0.0,0.0,25.402,1,0.0,0.0,0.0
HARV-00895,"6123 South Braeswood Boulevard, Houston, TX",29.677208,-95.498582,0.0,0.0,1,1,0.0,0.0,25.419,1,0.0,0.0,0.0
HARV-00896,"6119 South Braeswood Boulevard, Houston, TX",29.677246,-95.498362,0.0,0.0,1,1,0.0,0.0,25.462,1,0.0,0.0,0.0
HARV-00897,"6115 South Braeswood Boulevard, Houston, TX",29.677283,-95.498143,0.0,0.0,1,1,0.0,0.0,25.572,1,0.0,0.0,0.0
HARV-00898,"6111 South Braeswood Boulevard, Houston, TX",29.677321,-95.497923,0.0,0.0,1,1,0.0,0.0,25.801,1,0.0,0.0,0.0
HARV-00899,"6107 South Braeswood Boulevard, Houston, TX",29.677359,-95.497703,0.0,0.0,1,1,0.0,0.0,25.949,1,0.0,0.0,0.0
HARV-00900,"3140 Richmond Avenue, Houston, TX, 77098",29.734395,-95.42613,0.0,0.0,1,1,0.0,0.0,1.776,1,0.0,0.0,0.0
HARV-00901,"5718 Westheimer Road, Houston, TX",29.738508,-95.478755,0.0,0.0,1,1,0.0,0.0,12.358,1,0.0,0.0,0.0
HARV-00902,"5791 Woodway Drive, Houston, TX",29.759461,-95.482408,0.0,0.0,1,1,0.0,0.0,3.664,1,0.0,0.0,0.0
HARV-00903,5795 Woodway Drive,29.759336,-95.482407,0.0,0.0,1,1,0.0,0.0,3.914,1,0.0,0.0,0.0
HARV-00904,"10638 West Bellfort, Houston, TX, 77099-4747",29.654653,-95.566753,0.0,0.0,1,1,0.0,0.0,9.49,1,0.0,0.0,0.0
HARV-00905,"10890 South Sam Houston West Parkway, Houston, TX, 77031",29.644408,-95.538067,0.0,0.0,0,1,0.0,0.0,5.433,1,0.0,0.0,0.0
HARV-00906,5816 Memorial Drive,29.761795,-95.420705,0.0,0.0,1,1,0.0,0.0,33.452,1,0.0,0.0,0.0
HARV-00907,"3941 Fondren Road, Houston, TX, 77063",29.722003,-95.519831,0.0,0.0,0,1,0.0,0.0,2.516,1,0.0,0.0,0.0
HARV-00908,"2736 Virginia Street, Houston, TX, 77098",29.741022,-95.421466,0.0,0.0,1,1,0.0,0.0,17.742,1,0.0,0.0,0.0
HARV-00909,1703 Post Oak Boulevard,29.749675,-95.460447,0.0,0.0,1,1,0.2247,0.0,6.917,1,0.0,0.0,0.0
HARV-00910,1709 Post Oak Boulevard,29.749909,-95.460135,0.0,0.0,1,1,0.232,0.0,6.825,1,0.0,0.0,0.0
HARV-00911,1713 Post Oak Boulevard,29.749778,-95.460454,0.0,0.0,1,1,0.2327,0.0,6.516,1,0.0,0.0,0.0
HARV-00912,1707½ Post Oak Boulevard,29.749565,-95.460121,0.0,0.0,1,1,0.2056,0.0,8.407,1,0.0,0.0,0.0
HARV-00913,1711 Post Oak Boulevard,29.749788,-95.46013,0.0,0.0,1,1,0.2326,0.0,7.33,1,0.0,0.0,0.0
HARV-00914,"4322 O Reilly Street, Houston, TX, 77007",29.764823,-95.404178,0.0,0.0,1,1,0.0,0.0,18.69,1,0.0,0.0,0.0
HARV-00915,"4318 O Reilly Street, Houston, TX, 77007",29.764827,-95.404023,0.0,0.0,1,1,0.0,0.0,18.033,1,0.0,0.0,0.0
HARV-00916,"510 Chimney Rock Road, Houston, TX, 77056",29.764589,-95.479147,0.0,0.0,1,1,0.0,0.0,7.149,1,0.0,0.0,0.0
HARV-00917,1603 South Post Oak Lane,29.751436,-95.462664,0.0,0.0,1,1,0.2472,0.0,7.074,1,0.0,0.0,0.0
HARV-00918,"3425 South Shepherd Drive, Houston, TX",29.735287,-95.410439,0.0,0.0,1,1,0.0,0.0,2.559,1,0.0,0.0,0.0
HARV-00919,12534 Memorial Drive,29.766954,-95.552574,0.0,0.0,1,1,0.37,0.0,15.094,1,0.0,0.0,0.0
HARV-00920,5240 Buffalo Speedway,29.726379,-95.428269,0.0,0.0,1,1,0.0,0.0,2.422,1,0.0,0.0,0.0
HARV-00921,"2432 West Holcombe Boulevard, Houston, TX",29.706496,-95.416561,0.0,0.0,1,1,0.0,0.0,2.048,1,0.0,0.0,0.0
HARV-00922,"5311 Bellaire Boulevard, Bellaire, TX",29.705088,-95.473485,0.0,0.0,1,1,0.0,0.0,2.281,1,0.0,0.0,0.0
HARV-00923,"7680 Katy Freeway, Houston, TX, 77024",29.785229,-95.467411,0.0,0.0,1,1,0.0,0.0,1.626,1,0.0,0.0,0.0
HARV-00924,1106 Silber Road,29.787797,-95.46758,0.0,0.0,1,1,0.0,0.0,1.809,1,0.0,0.0,0.0
HARV-00925,7670 Katy Freeway,29.785876,-95.467581,0.0,0.0,1,1,0.0,0.0,1.593,1,0.0,0.0,0.0
HARV-00926,7680 Katy Freeway,29.785227,-95.467309,0.0,0.0,1,1,0.0,0.0,1.72,1,0.0,0.0,0.0
HARV-00927,"1106 Silber Road, Houston, TX, 77055",29.787671,-95.467577,0.0,0.0,1,1,0.0,0.0,1.784,1,0.0,0.0,0.0
HARV-00928,"2313 Edwards Street, Houston, TX",29.770152,-95.380924,0.0,0.0,1,1,0.0,0.0,8.545,1,0.0,0.0,0.0
HARV-00929,"2313 Edwards Street, Houston, TX, 77007",29.770149,-95.381188,0.0,0.0,1,1,0.0,0.0,9.083,1,0.0,0.0,0.0
HARV-00930,5749 San Felipe Street,29.749461,-95.478092,0.0,0.0,1,1,0.0,0.0,5.763,1,0.0,0.0,0.0
HARV-00931,5761 San Felipe Street,29.749457,-95.478224,0.0,0.0,1,1,0.0,0.0,5.753,1,0.0,0.0,0.0
HARV-00932,5763 San Felipe Street,29.749455,-95.4783,0.0,0.0,1,1,0.0,0.0,5.745,1,0.0,0.0,0.0
HARV-00933,5767 San Felipe Street,29.749453,-95.478376,0.0,0.0,1,1,0.0,0.0,5.733,1,0.0,0.0,0.0
HARV-00934,5771 San Felipe Street,29.749451,-95.478451,0.0,0.0,1,1,0.0,0.0,5.715,1,0.0,0.0,0.0
HARV-00935,5781 San Felipe Street,29.749443,-95.47879,0.0,0.0,1,1,0.0,0.0,5.676,1,0.0,0.0,0.0
HARV-00936,5783 San Felipe Street,29.749441,-95.478853,0.0,0.0,1,1,0.0,0.0,5.659,1,0.0,0.0,0.0
HARV-00937,5793 San Felipe Street,29.749435,-95.479114,0.0,0.0,1,1,0.0,0.0,5.574,1,0.0,0.0,0.0
HARV-00938,5799 San Felipe Street,29.749432,-95.47923,0.0,0.0,1,1,0.0,0.0,5.543,1,0.0,0.0,0.0
HARV-00939,5785 San Felipe Street,29.74944,-95.478916,0.0,0.0,1,1,0.0,0.0,5.637,1,0.0,0.0,0.0
HARV-00940,5791 San Felipe Street,29.749437,-95.479007,0.0,0.0,1,1,0.0,0.0,5.607,1,0.0,0.0,0.0
HARV-00941,"5898 Memorial Drive, Houston",29.761664,-95.42113,0.0,0.0,1,1,0.0,0.0,36.195,1,0.0,0.0,0.0
HARV-00942,"5100 Westheimer Road, Houston, TX",29.741001,-95.464687,0.0,0.0,1,1,0.0,0.0,18.6,1,0.0,0.0,0.0
HARV-00943,"7533 Westheimer Road, Houston, TX",29.736442,-95.502072,0.0,0.0,1,1,0.0,0.0,6.72,1,0.0,0.0,0.0
HARV-00944,"7535 Westheimer Road, Houston, TX",29.73644,-95.502211,0.0,0.0,1,1,0.0,0.0,6.717,1,0.0,0.0,0.0
HARV-00945,"7537 Westheimer Road, Houston, TX",29.736438,-95.502363,0.0,0.0,1,1,0.0,0.0,6.695,1,0.0,0.0,0.0
HARV-00946,"7539 Westheimer Road, Houston, TX",29.736433,-95.502488,0.0,0.0,1,1,0.0,0.0,6.667,1,0.0,0.0,0.0
HARV-00947,"7543 Westheimer Road, Houston, TX",29.736425,-95.50274,0.0,0.0,1,1,0.0,0.0,6.64,1,0.0,0.0,0.0
HARV-00948,"7541 Westheimer Road, Houston, TX",29.736429,-95.502614,0.0,0.0,1,1,0.0,0.0,6.647,1,0.0,0.0,0.0
HARV-00949,"7549 Westheimer Road, Houston, TX",29.736421,-95.502865,0.0,0.0,1,1,0.0,0.0,6.64,1,0.0,0.0,0.0
HARV-00950,"7519 Westheimer Road, Houston, TX, 77063",29.736456,-95.501656,0.0,0.0,1,1,0.0,0.0,6.588,1,0.0,0.0,0.0
HARV-00951,"12600 Dunlap Street, Houston, TX, 77035",29.635896,-95.496622,0.0,0.0,0,1,0.0,0.0,2.932,1,0.0,0.0,0.0
HARV-00952,"11630 Chimney Rock Road, Houston, TX, 77035",29.652997,-95.481273,0.0,0.0,0,1,0.0,0.0,7.861,1,0.0,0.0,0.0
HARV-00953,"3055 Sage Road, 77056",29.735113,-95.466551,0.0,0.0,1,1,0.0314,0.0,17.416,1,0.0,0.0,0.0
HARV-00954,"636 Hwy 90 A, Missouri City, TX, 77489",29.626396,-95.526218,0.0,0.0,1,1,0.0,0.0,16.369,1,0.0,0.0,0.0
HARV-00955,"5005 Riverway Drive, Houston, TX, 77056",29.761155,-95.464066,0.0,0.0,1,1,0.2517,0.0,16.175,1,0.0,0.0,0.0
HARV-00956,"1 Westcott Street, Houston, TX",29.759246,-95.421714,0.0,0.0,0,1,0.1102,0.0,18.799,1,0.0,0.0,0.0
HARV-00957,"9916 Honeywell, Houston, TX, 77074",29.671995,-95.53748,0.0,0.0,1,1,0.0,0.0,18.36,1,0.0,0.0,0.0
HARV-00958,"5409 South Rice Avenue, Houston, TX, 77081",29.723322,-95.467646,0.0,0.0,1,1,0.1162,0.0,2.282,1,0.0,0.0,0.0
HARV-00959,"2200 Post Oak Boulevard, Houston, TX, 77056",29.74336,-95.462456,0.0,0.0,1,1,0.0817,0.0,2.389,1,0.0,0.0,0.0
HARV-00960,"2200 Post Oak Boulevard, Houston, TX",29.74336,-95.46151,0.0,0.0,1,1,0.5196,0.0,6.276,1,0.0,0.0,0.0
HARV-00961,"7505 Main Street, Houston, TX, 77030",29.699278,-95.409906,0.0,0.0,1,1,0.0,0.0,29.687,1,0.0,0.0,0.0
HARV-00962,1151 Uptown Park Boulevard,29.754637,-95.457272,0.0,0.0,1,1,0.0,0.0,5.94,1,0.0,0.0,0.0
HARV-00963,1141 Uptown Park Boulevard,29.755415,-95.457234,0.0,0.0,1,1,0.1163,0.0,7.002,1,0.0,0.0,0.0
HARV-00964,1111 Uptown Park Boulevard,29.757629,-95.457282,0.0,0.0,1,1,0.0,0.0,44.941,1,0.0,0.0,0.0
HARV-00965,1180 Uptown Park Boulevard,29.755133,-95.45841,0.0,0.0,1,1,0.0,0.0,8.28,1,0.0,0.0,0.0
HARV-00966,"5706 San Felipe Street, Houston, TX, 77057",29.75062,-95.477279,0.0,0.0,1,1,0.0,0.0,5.497,1,0.0,0.0,0.0
HARV-00967,5706 San Felipe Street,29.75062,-95.477344,0.0,0.0,1,1,0.0,0.0,5.578,1,0.0,0.0,0.0
HARV-00968,4216 San Felipe Street,29.746976,-95.449472,0.0,0.0,1,1,0.095,0.0,4.041,1,0.0,0.0,0.0
HARV-00969,"1800 Post Oak Boulevard, Houston, TX",29.747387,-95.461626,0.0,0.0,1,1,0.0,0.0,10.907,1,0.0,0.0,0.0
HARV-00970,"1605 South Post Oak Lane, Houston, TX, 77056",29.751349,-95.46266,0.0,0.0,1,1,0.2628,0.0,7.239,1,0.0,0.0,0.0
HARV-00971,4224 San Felipe Street,29.746962,-95.449865,0.0,0.0,1,1,0.0246,0.0,4.717,1,0.0,0.0,0.0
HARV-00972,4222 San Felipe Street,29.746969,-95.449741,0.0,0.0,1,1,0.0502,0.0,4.405,1,0.0,0.0,0.0
HARV-00973,4200 San Felipe Street,29.747087,-95.449026,0.0,0.0,1,1,0.0776,0.0,4.402,1,0.0,0.0,0.0
HARV-00974,1607 South Post Oak Lane,29.751259,-95.462658,0.0,0.0,1,1,0.262,0.0,7.374,1,0.0,0.0,0.0
HARV-00975,4210 San Felipe Street,29.746985,-95.449232,0.0,0.0,1,1,0.0729,0.0,3.993,1,0.0,0.0,0.0
HARV-00976,4212 San Felipe Street,29.746981,-95.449359,0.0,0.0,1,1,0.0934,0.0,4.021,1,0.0,0.0,0.0
HARV-00977,4220 San Felipe Street,29.74697,-95.449603,0.0,0.0,1,1,0.0753,0.0,4.107,1,0.0,0.0,0.0
HARV-00978,4206 San Felipe Street,29.746978,-95.449108,0.0,0.0,1,1,0.0456,0.0,3.938,1,0.0,0.0,0.0
HARV-00979,1609 South Post Oak Lane,29.751154,-95.462654,0.0,0.0,1,1,0.2229,0.0,7.369,1,0.0,0.0,0.0
HARV-00980,1675 South Voss Road,29.749262,-95.499827,0.0,0.0,1,1,0.1142,0.0,4.112,1,0.0,0.0,0.0
HARV-00981,2520 South Voss Road,29.740283,-95.501375,0.0,0.0,1,1,0.2759,0.0,1.962,1,0.0,0.0,0.0
HARV-00982,1635 South Voss Road,29.749971,-95.499816,0.0,0.0,1,1,0.01,0.0,4.146,1,0.0,0.0,0.0
HARV-00983,1665 South Voss Road,29.749398,-95.499831,0.0,0.0,1,1,0.116,0.0,4.208,1,0.0,0.0,0.0
HARV-00984,"2526 South Voss Road, Houston, TX",29.740161,-95.501373,0.0,0.0,1,1,0.2654,0.0,2.162,1,0.0,0.0,0.0
HARV-00985,1661 South Voss Road,29.74956,-95.499825,0.0,0.0,1,1,0.1165,0.0,4.259,1,0.0,0.0,0.0
HARV-00986,1717 South Voss Road,29.749013,-95.499821,0.0,0.0,1,1,0.0333,0.0,3.943,1,0.0,0.0,0.0
HARV-00987,"2536 South Voss Road, Houston, TX",29.740047,-95.501373,0.0,0.0,1,1,0.313,0.0,2.365,1,0.0,0.0,0.0
HARV-00988,1735 South Voss Road,29.748863,-95.499816,0.0,0.0,1,1,0.0373,0.0,3.869,1,0.0,0.0,0.0
HARV-00989,1745 South Voss Road,29.748785,-95.499813,0.0,0.0,1,1,0.0871,0.0,3.86,1,0.0,0.0,0.0
HARV-00990,1715 South Voss Road,29.749097,-95.499827,0.0,0.0,1,1,0.0664,0.0,3.993,1,0.0,0.0,0.0
HARV-00991,1695 South Voss Road,29.749182,-95.499827,0.0,0.0,1,1,0.1012,0.0,4.052,1,0.0,0.0,0.0
HARV-00992,"2534 South Voss Road, Houston, TX",29.740101,-95.501372,0.0,0.0,1,1,0.2902,0.0,2.269,1,0.0,0.0,0.0
HARV-00993,"2538 South Voss Road, Houston, TX",29.739991,-95.50137,0.0,0.0,1,1,0.3388,0.0,2.455,1,0.0,0.0,0.0
HARV-00994,"1655 South Voss Road, Houston, TX, 77057",29.749654,-95.499827,0.0,0.0,1,1,0.114,0.0,4.272,1,0.0,0.0,0.0
HARV-00995,1725 South Voss Road,29.74894,-95.499818,0.0,0.0,1,1,0.0091,0.0,3.899,1,0.0,0.0,0.0
HARV-00996,"7200 Cook Road, Houston, TX, 77072",29.698043,-95.596709,0.0,0.0,1,1,0.0,0.0,12.838,1,0.0,0.0,0.0
HARV-00997,"10801 Westheimer Road, Houston, TX, 77042-3201",29.73502,-95.567817,0.0,0.0,1,1,0.1963,0.0,3.172,1,0.0,0.0,0.0
HARV-00998,"10945 Westheimer Road, Houston, TX, 77042",29.735039,-95.568656,0.0,0.0,1,1,0.3998,0.0,2.838,1,0.0,0.0,0.0
HARV-00999,"11041 Westheimer Road, Houston, TX, 77042",29.735097,-95.570507,0.0,0.0,1,1,0.4982,0.0,2.898,1,0.0,0.0,0.0
HARV-01000,"10911 Westheimer Road, Houston, TX, 77042-3203",29.735108,-95.570066,0.0,0.0,1,1,0.5657,0.0,2.853,1,0.0,0.0,0.0
